timestamp,elapsedSeconds,phase,cycle,hostRssMiB,workerRssMiB,aggregateRssMiB,sampleCompleteness,resident,idle,busy,activating,suspending,waiters,maxResident,maxIdle,highWaterMiB,evictedIdleTtl,evictedMaxIdle,evictedMaxResident,evictedMemory,memoryPressureFailures,descendantCount,descendantRssMiB,workerPids
2026-08-09T16:32:36.311Z,1093.524,soak,19,188,0,188,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.73,
2026-08-09T16:32:41.356Z,1098.569,soak,19,189,0,189,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.73,
2026-08-09T16:32:46.393Z,1103.606,soak,19,190,0,190,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.73,
2026-08-09T16:32:51.431Z,1108.644,soak,19,189,0,189,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.73,
2026-08-09T16:32:56.467Z,1113.68,soak,19,189,0,189,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.73,
2026-08-09T16:33:01.504Z,1118.717,soak,19,190,0,190,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.77,
2026-08-09T16:33:06.544Z,1123.757,soak,19,190,0,190,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.75,
2026-08-09T16:33:11.582Z,1128.795,soak,19,191,0,191,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.75,
2026-08-09T16:33:16.621Z,1133.834,soak,19,191,0,191,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.75,
2026-08-09T16:33:21.658Z,1138.871,soak,19,191,0,191,complete,1,1,0,0,0,0,2,1,2048,18,6,0,0,0,1,1.75,
2026-08-09T16:33:26.694Z,1143.907,soak,20,191,0,191,complete,1,0,1,0,0,0,2,1,2048,19,6,0,0,0,1,1.75,
2026-08-09T16:33:31.734Z,1148.947,soak,20,191,0,191,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.75,
2026-08-09T16:33:36.774Z,1153.987,soak,20,192,0,192,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.75,
2026-08-09T16:33:41.814Z,1159.027,soak,20,192,0,192,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.75,
2026-08-09T16:33:46.853Z,1164.066,soak,20,193,0,193,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.75,
2026-08-09T16:33:51.889Z,1169.102,soak,20,193,0,193,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.75,
2026-08-09T16:33:56.927Z,1174.14,soak,20,194,0,194,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.75,
2026-08-09T16:34:01.967Z,1179.18,soak,20,194,0,194,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.75,
2026-08-09T16:34:07.006Z,1184.219,soak,20,193,0,193,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.73,
2026-08-09T16:34:12.044Z,1189.257,soak,20,193,0,193,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.73,
2026-08-09T16:34:17.084Z,1194.297,soak,20,194,0,194,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.73,
2026-08-09T16:34:22.123Z,1199.336,soak,20,188,0,188,complete,1,1,0,0,0,0,2,1,2048,19,6,0,0,0,1,1.73,
2026-08-09T16:34:27.163Z,1204.376,soak,21,188,0,188,complete,1,0,1,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:34:32.201Z,1209.414,soak,21,192,0,192,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:34:37.241Z,1214.454,soak,21,192,0,192,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:34:42.278Z,1219.491,soak,21,193,0,193,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:34:47.318Z,1224.531,soak,21,120,0,120,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:34:52.358Z,1229.571,soak,21,115,0,115,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:34:57.397Z,1234.61,soak,21,115,0,115,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:35:02.427Z,1239.64,soak,21,114,0,114,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:35:07.465Z,1244.678,soak,21,115,0,115,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:35:12.502Z,1249.715,soak,21,115,0,115,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.73,
2026-08-09T16:35:17.538Z,1254.751,soak,21,114,0,114,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.75,
2026-08-09T16:35:22.567Z,1259.78,soak,21,113,0,113,complete,1,1,0,0,0,0,2,1,2048,20,6,0,0,0,1,1.75,
2026-08-09T16:35:27.607Z,1264.82,soak,22,129,0,129,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.75,
2026-08-09T16:35:32.644Z,1269.857,soak,22,129,0,129,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.75,
2026-08-09T16:35:37.683Z,1274.896,soak,22,95,0,95,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.75,
2026-08-09T16:35:42.723Z,1279.936,soak,22,102,0,102,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.75,
2026-08-09T16:35:47.761Z,1284.974,soak,22,102,0,102,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.75,
2026-08-09T16:35:52.799Z,1290.012,soak,22,103,0,103,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.75,
2026-08-09T16:35:57.840Z,1295.053,soak,22,104,0,104,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.78,
2026-08-09T16:36:02.879Z,1300.092,soak,22,183,0,183,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.75,
2026-08-09T16:36:07.916Z,1305.129,soak,22,183,0,183,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.75,
2026-08-09T16:36:12.953Z,1310.166,soak,22,184,0,184,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.73,
2026-08-09T16:36:17.990Z,1315.203,soak,22,184,0,184,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.73,
2026-08-09T16:36:23.025Z,1320.238,soak,22,184,0,184,complete,1,1,0,0,0,0,2,1,2048,21,6,0,0,0,1,1.73,
2026-08-09T16:36:28.062Z,1325.275,soak,23,187,0,187,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:36:33.098Z,1330.311,soak,23,188,0,188,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:36:38.138Z,1335.351,soak,23,188,0,188,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:36:43.175Z,1340.388,soak,23,189,0,189,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:36:48.213Z,1345.426,soak,23,189,0,189,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:36:53.250Z,1350.463,soak,23,190,0,190,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:36:58.289Z,1355.502,soak,23,190,0,190,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:37:03.326Z,1360.539,soak,23,190,0,190,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:37:08.363Z,1365.576,soak,23,191,0,191,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:37:13.401Z,1370.614,soak,23,191,0,191,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:37:18.440Z,1375.653,soak,23,192,0,192,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:37:23.478Z,1380.691,soak,23,192,0,192,complete,1,1,0,0,0,0,2,1,2048,22,6,0,0,0,1,1.73,
2026-08-09T16:37:28.515Z,1385.728,soak,24,186,0,186,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.73,
2026-08-09T16:37:33.553Z,1390.766,soak,24,186,0,186,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.73,
2026-08-09T16:37:38.593Z,1395.806,soak,24,187,0,187,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.73,
2026-08-09T16:37:43.630Z,1400.843,soak,24,188,0,188,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.77,
2026-08-09T16:37:48.668Z,1405.881,soak,24,189,0,189,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.73,
2026-08-09T16:37:53.705Z,1410.918,soak,24,190,0,190,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.73,
2026-08-09T16:37:58.743Z,1415.956,soak,24,190,0,190,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.75,
2026-08-09T16:38:03.781Z,1420.994,soak,24,191,0,191,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.75,
2026-08-09T16:38:08.819Z,1426.032,soak,24,191,0,191,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.75,
2026-08-09T16:38:13.860Z,1431.073,soak,24,191,0,191,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.75,
2026-08-09T16:38:18.900Z,1436.113,soak,24,192,0,192,complete,1,1,0,0,0,0,2,1,2048,23,6,0,0,0,1,1.75,
2026-08-09T16:38:23.937Z,1441.15,soak,25,192,0,192,complete,1,0,1,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:38:28.979Z,1446.192,soak,25,193,0,193,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:38:34.015Z,1451.228,soak,25,193,0,193,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:38:39.054Z,1456.267,soak,25,194,0,194,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:38:44.091Z,1461.304,soak,25,194,0,194,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:38:49.130Z,1466.343,soak,25,193,0,193,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:38:54.169Z,1471.382,soak,25,193,0,193,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:38:59.207Z,1476.42,soak,25,194,0,194,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:39:04.244Z,1481.457,soak,25,193,0,193,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:39:09.281Z,1486.494,soak,25,193,0,193,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:39:14.321Z,1491.534,soak,25,194,0,194,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:39:19.359Z,1496.572,soak,25,194,0,194,complete,1,1,0,0,0,0,2,1,2048,24,6,0,0,0,1,1.73,
2026-08-09T16:39:24.388Z,1501.601,soak,26,187,0,187,complete,1,0,1,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:39:29.419Z,1506.632,soak,26,111,0,111,complete,1,0,1,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:39:34.445Z,1511.658,soak,26,125,0,125,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:39:39.499Z,1516.712,soak,26,126,0,126,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:39:44.530Z,1521.743,soak,26,125,0,125,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:39:49.562Z,1526.775,soak,26,125,0,125,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:39:54.592Z,1531.805,soak,26,126,0,126,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:39:59.630Z,1536.843,soak,26,127,0,127,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:40:04.671Z,1541.884,soak,26,127,0,127,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:40:09.709Z,1546.922,soak,26,127,0,127,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:40:14.736Z,1551.949,soak,26,128,0,128,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:40:19.775Z,1556.988,soak,26,128,0,128,complete,1,1,0,0,0,0,2,1,2048,25,6,0,0,0,1,1.73,
2026-08-09T16:40:24.813Z,1562.026,soak,27,132,0,132,complete,1,0,1,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:40:29.851Z,1567.064,soak,27,133,0,133,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:40:34.888Z,1572.101,soak,27,134,0,134,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:40:39.925Z,1577.138,soak,27,134,0,134,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:40:44.965Z,1582.178,soak,27,130,0,130,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:40:50.004Z,1587.217,soak,27,131,0,131,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:40:55.044Z,1592.257,soak,27,131,0,131,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:41:00.084Z,1597.297,soak,27,187,0,187,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:41:05.121Z,1602.334,soak,27,188,0,188,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:41:10.160Z,1607.373,soak,27,188,0,188,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:41:15.201Z,1612.414,soak,27,159,0,159,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:41:20.241Z,1617.454,soak,27,169,0,169,complete,1,1,0,0,0,0,2,1,2048,26,6,0,0,0,1,1.73,
2026-08-09T16:41:25.272Z,1622.485,soak,28,188,0,188,complete,1,0,1,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:41:30.310Z,1627.523,soak,28,189,0,189,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.75,
2026-08-09T16:41:35.351Z,1632.564,soak,28,189,0,189,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:41:40.389Z,1637.602,soak,28,190,0,190,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:41:45.426Z,1642.639,soak,28,190,0,190,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:41:50.465Z,1647.678,soak,28,190,0,190,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:41:55.503Z,1652.716,soak,28,190,0,190,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:42:00.540Z,1657.753,soak,28,191,0,191,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:42:05.564Z,1662.777,soak,28,191,0,191,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:42:10.600Z,1667.813,soak,28,192,0,192,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:42:15.636Z,1672.849,soak,28,192,0,192,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:42:20.675Z,1677.888,soak,28,193,0,193,complete,1,1,0,0,0,0,2,1,2048,27,6,0,0,0,1,1.73,
2026-08-09T16:42:25.715Z,1682.928,soak,29,189,0,189,complete,1,0,1,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:42:30.754Z,1687.967,soak,29,189,0,189,complete,1,0,1,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:42:35.792Z,1693.005,soak,29,190,0,190,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:42:40.830Z,1698.043,soak,29,191,0,191,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:42:45.865Z,1703.078,soak,29,191,0,191,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.78,
2026-08-09T16:42:50.901Z,1708.114,soak,29,191,0,191,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:42:55.941Z,1713.154,soak,29,192,0,192,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:43:00.981Z,1718.194,soak,29,192,0,192,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:43:06.018Z,1723.231,soak,29,193,0,193,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:43:11.054Z,1728.267,soak,29,192,0,192,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:43:16.094Z,1733.307,soak,29,192,0,192,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:43:21.133Z,1738.346,soak,29,192,0,192,complete,1,1,0,0,0,0,2,1,2048,28,6,0,0,0,1,1.73,
2026-08-09T16:43:26.172Z,1743.385,soak,30,193,0,193,complete,1,0,1,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:43:31.207Z,1748.42,soak,30,194,0,194,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:43:36.244Z,1753.457,soak,30,194,0,194,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:43:41.284Z,1758.497,soak,30,194,0,194,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:43:46.321Z,1763.534,soak,30,195,0,195,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:43:51.361Z,1768.574,soak,30,195,0,195,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:43:56.399Z,1773.612,soak,30,196,0,196,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:44:01.423Z,1778.636,soak,30,196,0,196,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:44:06.456Z,1783.669,soak,30,196,0,196,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:44:11.498Z,1788.711,soak,30,197,0,197,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:44:16.536Z,1793.749,soak,30,188,0,188,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:44:21.574Z,1798.787,soak,30,189,0,189,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
2026-08-09T16:44:23.718Z,1800.931,pre-dispose,30,189,0,189,complete,1,1,0,0,0,0,2,1,2048,29,6,0,0,0,1,1.73,
